turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Wing Attack,Bulbasaur,107.0,15.0,Normal,Flying,Grass,Poison,0,0,3555,2255,True
turn2,Wing Attack,Bulbasaur,107.0,-72.0,Normal,Flying,Grass,Poison,0,0,3555,2255,True
turn1,Wing Attack,Ivysaur,109,51.0,Normal,Flying,Grass,Poison,0,0,3555,3005,True
turn2,Wing Attack,Ivysaur,109,-19.0,Normal,Flying,Grass,Poison,3,0,3555,3005,True
turn1,Wing Attack,Venusaur,55.0,82.0,Normal,Flying,Grass,Poison,0,0,3555,4005,False
turn2,Wing Attack,Venusaur,-25.0,82.0,Normal,Flying,Grass,Poison,0,0,3555,4005,False
turn1,Wing Attack,Charmander,53.0,49.0,Normal,Flying,Fire,,0,0,3555,3255,True
turn2,Wing Attack,Charmander,53.0,-6.0,Normal,Flying,Fire,,0,0,3555,3255,True
turn1,Wing Attack,Charmeleon,28.0,79.0,Normal,Flying,Fire,,0,0,3555,4005,False
turn2,Wing Attack,Charmeleon,-61.0,79.0,Normal,Flying,Fire,,0,0,3555,4005,False
turn1,Wing Attack,Charizard,-6.0,138,Normal,Flying,Fire,Flying,0,0,3555,5005,False
turn1,Wing Attack,Squirtle,75.0,69.0,Normal,Flying,Water,,0,0,3555,2155,True
turn2,Wing Attack,Squirtle,24.0,34.0,Normal,Flying,Water,,0,0,3555,2155,True
turn3,Wing Attack,Squirtle,24.0,-1.0,Normal,Flying,Water,,0,0,3555,2155,True
turn1,Wing Attack,Wartortle,66.0,91.0,Normal,Flying,Water,,0,0,3555,2905,False
turn2,Wing Attack,Wartortle,2.0,59.0,Normal,Flying,Water,,0,0,3555,2905,False
turn3,Wing Attack,Wartortle,-61.0,31.0,Normal,Flying,Water,,0,0,3555,2905,False
turn1,Wing Attack,Blastoise,38.0,114.0,Normal,Flying,Water,,0,0,3555,3905,False
turn2,Wing Attack,Blastoise,-44.0,114.0,Normal,Flying,Water,,0,0,3555,3905,False
turn1,Wing Attack,Caterpie,123,-34.0,Normal,Flying,Bug,,0,0,3555,2255,True
turn1,Wing Attack,Metapod,115.0,23.0,Normal,Flying,Bug,,0,0,3555,1505,True
turn2,Wing Attack,Metapod,115.0,-66.0,Normal,Flying,Bug,,0,0,3555,1505,True
turn1,Wing Attack,Butterfree,123,19.0,Normal,Flying,Bug,Flying,0,0,3555,3505,True
turn2,Wing Attack,Butterfree,123,-68.0,Normal,Flying,Bug,Flying,0,0,3555,3505,True
turn1,Wing Attack,Weedle,123,-58.0,Normal,Flying,Bug,Poison,0,0,3555,2505,True
turn1,Wing Attack,Kakuna,115.0,18.0,Normal,Flying,Bug,Poison,0,0,3555,1755,True
turn2,Wing Attack,Kakuna,115.0,-72.0,Normal,Flying,Bug,Poison,0,0,3555,1755,True
turn1,Wing Attack,Beedrill,84.0,5.0,Normal,Flying,Bug,Poison,0,0,3555,3755,True
turn2,Wing Attack,Beedrill,32.0,-119.0,Normal,Flying,Bug,Poison,0,0,3555,3755,True
turn1,Wing Attack,Pidgey,91.0,47.0,Normal,Flying,Normal,Flying,0,0,3555,2805,True
turn2,Wing Attack,Pidgey,91.0,-14.0,Normal,Flying,Normal,Flying,0,0,3555,2805,True
turn1,Wing Attack,Pidgeotto,79.0,82.0,Normal,Flying,Normal,Flying,0,0,3555,3555,False
turn2,Wing Attack,Pidgeotto,39.0,41.0,Normal,Flying,Normal,Flying,0,0,3555,3555,False
turn3,Wing Attack,Pidgeotto,-1.0,41.0,Normal,Flying,Normal,Flying,0,0,3555,3555,False
turn1,Wing Attack,Pidgeot,63.0,114.0,Normal,Flying,Normal,Flying,0,0,3555,5055,False
turn2,Wing Attack,Pidgeot,6.0,80.0,Normal,Flying,Normal,Flying,0,0,3555,5055,False
turn3,Wing Attack,Pidgeot,-54.0,80.0,Normal,Flying,Normal,Flying,0,0,3555,5055,False
turn1,Wing Attack,Rattata,69.0,26.0,Normal,Flying,Normal,,0,0,3555,3605,True
turn2,Wing Attack,Rattata,14.0,-36.0,Normal,Flying,Normal,,0,0,3555,3605,True
turn1,Wing Attack,Raticate,46.0,78.0,Normal,Flying,Normal,,0,0,3555,4855,False
turn2,Wing Attack,Raticate,-31.0,78.0,Normal,Flying,Normal,,0,0,3555,4855,False
turn1,Wing Attack,Spearow,68.0,18.0,Normal,Flying,Normal,Flying,0,0,3555,3505,True
turn2,Wing Attack,Spearow,68.0,-56.0,Normal,Flying,Normal,Flying,0,0,3555,3505,True
turn1,Wing Attack,Fearow,45.0,87.0,Normal,Flying,Normal,Flying,0,0,3555,5005,False
turn2,Wing Attack,Fearow,-39.0,87.0,Normal,Flying,Normal,Flying,0,0,3555,5005,False
turn1,Wing Attack,Ekans,95.0,47.0,Normal,Flying,Poison,,0,0,3555,2755,True
turn2,Wing Attack,Ekans,95.0,-7.0,Normal,Flying,Poison,,0,0,3555,2755,True
turn1,Wing Attack,Arbok,83.0,85.0,Normal,Flying,Poison,,0,0,3555,4005,False
turn2,Wing Attack,Arbok,41.0,53.0,Normal,Flying,Poison,,0,0,3555,4005,False
turn3,Wing Attack,Arbok,2.0,20.0,Normal,Flying,Poison,,0,0,3555,4005,False
turn4,Wing Attack,Arbok,-37.0,20.0,Normal,Flying,Poison,,0,0,3555,4005,False
turn1,Wing Attack,Pikachu,-5.0,95,Normal,Flying,Electric,,0,0,3555,4505,False
turn1,Wing Attack,Raichu,-105.0,120,Normal,Flying,Electric,,0,0,3555,5505,False
turn1,Wing Attack,Sandshrew,85.0,80.0,Normal,Flying,Ground,,0,0,3555,2005,True
turn2,Wing Attack,Sandshrew,42.0,53.0,Normal,Flying,Ground,,0,0,3555,2005,True
turn3,Wing Attack,Sandshrew,4.0,23.0,Normal,Flying,Ground,,0,0,3555,2005,True
turn4,Wing Attack,Sandshrew,4.0,-4.0,Normal,Flying,Ground,,0,0,3555,2005,True
turn1,Wing Attack,Sandslash,71.0,112.0,Normal,Flying,Ground,,0,0,3555,3255,False
turn2,Wing Attack,Sandslash,15.0,88.0,Normal,Flying,Ground,,0,0,3555,3255,False
turn3,Wing Attack,Sandslash,-39.0,67.0,Normal,Flying,Ground,,0,0,3555,3255,False
turn1,Wing Attack,Nidoran♀,99.0,68.0,Normal,Flying,Poison,,0,0,3555,2055,True
turn2,Wing Attack,Nidoran♀,75.0,23.0,Normal,Flying,Poison,,0,0,3555,2055,True
turn3,Wing Attack,Nidoran♀,75.0,-24.0,Normal,Flying,Poison,,0,0,3555,2055,True
turn1,Wing Attack,Nidorina,93.0,97.0,Normal,Flying,Poison,,0,0,3555,2805,True
turn2,Wing Attack,Nidorina,63.0,59.0,Normal,Flying,Poison,,0,0,3555,2805,True
turn3,Wing Attack,Nidorina,33.0,24.0,Normal,Flying,Poison,,0,0,3555,2805,True
turn4,Wing Attack,Nidorina,33.0,-11.0,Normal,Flying,Poison,,0,0,3555,2805,True
turn1,Wing Attack,Nidoqueen,61.0,121.0,Normal,Flying,Poison,Ground,0,0,3555,3805,False
turn2,Wing Attack,Nidoqueen,2.0,92.0,Normal,Flying,Poison,Ground,0,0,3555,3805,False
turn3,Wing Attack,Nidoqueen,-54.0,92.0,Normal,Flying,Poison,Ground,0,0,3555,3805,False
turn1,Wing Attack,Nidoran♂,123,48.0,Normal,Flying,Poison,,0,0,3555,2505,True
turn2,Wing Attack,Nidoran♂,123,-7.0,Normal,Flying,Poison,,0,0,3555,2505,True
turn1,Wing Attack,Nidorino,-65412,78.0,Normal,Flying,Poison,,0,0,3555,3255,False
turn1,Wing Attack,Nidoking,31.0,111.0,Normal,Flying,Poison,Ground,0,0,3555,4255,False
turn2,Wing Attack,Nidoking,-57.0,111.0,Normal,Flying,Poison,Ground,0,0,3555,4255,False
turn1,Wing Attack,Clefairy,123,85.0,Normal,Flying,Normal,,0,0,3555,1755,True
turn2,Wing Attack,Clefairy,123,50.0,Normal,Flying,Normal,,0,0,3555,1755,True
turn3,Wing Attack,Clefairy,123,27.0,Normal,Flying,Normal,,0,0,3555,1755,True
turn4,Wing Attack,Clefairy,123,6.0,Normal,Flying,Normal,,0,0,3555,1755,True
turn5,Wing Attack,Clefairy,123,-12.0,Normal,Flying,Normal,,0,0,3555,1755,True
turn1,Wing Attack,Clefable,48.0,122.0,Normal,Flying,Normal,,0,0,3555,3005,False
turn2,Wing Attack,Clefable,48.0,87.0,Normal,Flying,Normal,,0,0,3555,3005,False
turn3,Wing Attack,Clefable,9.0,87.0,Normal,Flying,Normal,,1,0,3555,3005,False
turn4,Wing Attack,Clefable,9.0,53.0,Normal,Flying,Normal,,0,0,3555,3005,False
turn5,Wing Attack,Clefable,-33.0,53.0,Normal,Flying,Normal,,1,0,3555,3005,False
turn1,Wing Attack,Vulpix,68.0,45.0,Normal,Flying,Fire,,0,0,3555,3255,True
turn2,Wing Attack,Vulpix,68.0,-9.0,Normal,Flying,Fire,,0,0,3555,3255,True
turn1,Wing Attack,Ninetales,84.0,100.0,Normal,Flying,Fire,,0,0,3555,5005,False
turn2,Wing Attack,Ninetales,41.0,70.0,Normal,Flying,Fire,,0,0,3555,5005,False
turn3,Wing Attack,Ninetales,-2.0,70.0,Normal,Flying,Fire,,0,0,3555,5005,False
turn1,Wing Attack,Jigglypuff,56.0,69.0,Normal,Flying,Normal,,0,0,3555,1005,True
turn2,Wing Attack,Jigglypuff,56.0,-39.0,Normal,Flying,Normal,,0,0,3555,1005,True
turn1,Wing Attack,Wigglytuff,123,150.0,Normal,Flying,Normal,,0,0,3555,2255,False
turn2,Wing Attack,Wigglytuff,84.0,150.0,Normal,Flying,Normal,,1,0,3555,2255,False
turn3,Wing Attack,Wigglytuff,56.0,150.0,Normal,Flying,Normal,,1,0,3555,2255,False
turn4,Wing Attack,Wigglytuff,56.0,97.0,Normal,Flying,Normal,,0,0,3555,2255,False
turn5,Wing Attack,Wigglytuff,56.0,44.0,Normal,Flying,Normal,,0,0,3555,2255,False
turn6,Wing Attack,Wigglytuff,0.0,44.0,Normal,Flying,Normal,,1,0,3555,2255,False
turn1,Wing Attack,Zubat,89.0,40.0,Normal,Flying,Poison,Flying,0,0,3555,2755,True
turn2,Wing Attack,Zubat,89.0,-29.0,Normal,Flying,Poison,Flying,0,0,3555,2755,True
turn1,Wing Attack,Golbat,67.0,102.0,Normal,Flying,Poison,Flying,0,0,3555,4505,False
turn2,Wing Attack,Golbat,8.0,66.0,Normal,Flying,Poison,Flying,0,0,3555,4505,False
