turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Psybeam,Bulbasaur,120,105,Bug,Flying,Grass,Poison,0,0,3505,2255,True
turn2,Psybeam,Bulbasaur,120,25.0,Bug,Flying,Grass,Poison,0,1,3505,2255,True
turn3,Psybeam,Bulbasaur,120,25.0,Bug,Flying,Grass,Poison,0,0,3505,2255,True
turn4,Psybeam,Bulbasaur,120,-45.0,Bug,Flying,Grass,Poison,0,1,3505,2255,True
turn1,Psybeam,Ivysaur,120,120,Bug,Flying,Grass,Poison,0,0,3505,3005,True
turn2,Psybeam,Ivysaur,120,120,Bug,Flying,Grass,Poison,0,0,3505,3005,True
turn3,Psybeam,Ivysaur,120,61.0,Bug,Flying,Grass,Poison,0,1,3505,3005,True
turn4,Psybeam,Ivysaur,120,-6.0,Bug,Flying,Grass,Poison,0,1,3505,3005,True
turn1,Psybeam,Venusaur,96.0,140,Bug,Flying,Grass,Poison,0,0,3505,4005,True
turn2,Psybeam,Venusaur,96.0,87.0,Bug,Flying,Grass,Poison,0,1,3505,4005,True
turn3,Psybeam,Venusaur,96.0,34.0,Bug,Flying,Grass,Poison,0,1,3505,4005,True
turn4,Psybeam,Venusaur,96.0,-18.0,Bug,Flying,Grass,Poison,0,1,3505,4005,True
turn1,Psybeam,Charmander,120,99,Bug,Flying,Fire,,0,0,3505,3255,True
turn2,Psybeam,Charmander,120,99,Bug,Flying,Fire,,0,0,3505,3255,True
turn3,Psybeam,Charmander,120,48.0,Bug,Flying,Fire,,0,1,3505,3255,True
turn4,Psybeam,Charmander,120,48.0,Bug,Flying,Fire,,0,0,3505,3255,True
turn5,Psybeam,Charmander,120,-2.0,Bug,Flying,Fire,,0,1,3505,3255,True
turn1,Psybeam,Charmeleon,8.0,118,Bug,Flying,Fire,,0,0,3505,4005,True
turn2,Psybeam,Charmeleon,8.0,81.0,Bug,Flying,Fire,,0,1,3505,4005,True
turn3,Psybeam,Charmeleon,8.0,45.0,Bug,Flying,Fire,,0,1,3505,4005,True
turn4,Psybeam,Charmeleon,8.0,4.0,Bug,Flying,Fire,,0,1,3505,4005,True
turn5,Psybeam,Charmeleon,8.0,-32.0,Bug,Flying,Fire,,0,1,3505,4005,True
turn1,Sleep Powder,Charizard,-33.0,138,Bug,Flying,Fire,Flying,0,0,3505,5005,False
turn1,Psybeam,Squirtle,120,104,Bug,Flying,Water,,0,0,3505,2155,True
turn2,Psybeam,Squirtle,120,67.0,Bug,Flying,Water,,0,1,3505,2155,True
turn3,Psybeam,Squirtle,120,28.0,Bug,Flying,Water,,0,1,3505,2155,True
turn4,Psybeam,Squirtle,120,28.0,Bug,Flying,Water,,0,0,3505,2155,True
turn5,Psybeam,Squirtle,120,28.0,Bug,Flying,Water,,0,0,3505,2155,True
turn6,Psybeam,Squirtle,120,-12.0,Bug,Flying,Water,,0,1,3505,2155,True
turn1,Psybeam,Wartortle,120,119,Bug,Flying,Water,,0,0,3505,2905,True
turn2,Psybeam,Wartortle,120,88.0,Bug,Flying,Water,,0,1,3505,2905,True
turn3,Psybeam,Wartortle,120,58.0,Bug,Flying,Water,,0,1,3505,2905,True
turn4,Psybeam,Wartortle,120,58.0,Bug,Flying,Water,,0,0,3505,2905,True
turn5,Psybeam,Wartortle,120,25.0,Bug,Flying,Water,,0,1,3505,2905,True
turn6,Psybeam,Wartortle,120,-4.0,Bug,Flying,Water,,0,1,3505,2905,True
turn1,Sleep Powder,Blastoise,27.0,139,Bug,Flying,Water,,0,0,3505,3905,False
turn2,Sleep Powder,Blastoise,27.0,114.0,Bug,Flying,Water,,0,1,3505,3905,False
turn3,Sleep Powder,Blastoise,-62.0,114.0,Bug,Flying,Water,,0,0,3505,3905,False
turn1,Psybeam,Caterpie,120,105,Bug,Flying,Bug,,0,0,3505,2255,True
turn2,Psybeam,Caterpie,120,105,Bug,Flying,Bug,,0,0,3505,2255,True
turn3,Psybeam,Caterpie,120,-20.0,Bug,Flying,Bug,,0,1,3505,2255,True
turn1,Psybeam,Metapod,120,110,Bug,Flying,Bug,,0,0,3505,1505,True
turn2,Psybeam,Metapod,120,110,Bug,Flying,Bug,,0,0,3505,1505,True
turn3,Psybeam,Metapod,120,19.0,Bug,Flying,Bug,,0,1,3505,1505,True
turn4,Psybeam,Metapod,120,-70.0,Bug,Flying,Bug,,0,1,3505,1505,True
turn1,Sleep Powder,Butterfree,120,120,Bug,Flying,Bug,Flying,0,0,3505,3505,False
turn2,Sleep Powder,Butterfree,89.0,120,Bug,Flying,Bug,Flying,1,0,3505,3505,False
turn3,Sleep Powder,Butterfree,60.0,120,Bug,Flying,Bug,Flying,1,0,3505,3505,False
turn4,Sleep Powder,Butterfree,29.0,120,Bug,Flying,Bug,Flying,1,0,3505,3505,False
turn5,Sleep Powder,Butterfree,-2.0,120,Bug,Flying,Bug,Flying,1,0,3505,3505,False
turn1,Psybeam,Weedle,120,100,Bug,Flying,Bug,Poison,0,0,3505,2505,True
turn2,Psybeam,Weedle,120,-148.0,Bug,Flying,Bug,Poison,0,1,3505,2505,True
turn1,Psybeam,Kakuna,120,105,Bug,Flying,Bug,Poison,0,0,3505,1755,True
turn2,Psybeam,Kakuna,120,-103.0,Bug,Flying,Bug,Poison,0,1,3505,1755,True
turn1,Psybeam,Beedrill,90.0,125,Bug,Flying,Bug,Poison,0,0,3505,3755,True
turn2,Psybeam,Beedrill,90.0,60.0,Bug,Flying,Bug,Poison,0,1,3505,3755,True
