turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Psychic,Bulbasaur,145,-13.0,Psychic,,Grass,Poison,0,0,3355,2255,True
turn1,Psychic,Ivysaur,127,15.0,Psychic,,Grass,Poison,0,0,3355,3005,True
turn2,Psychic,Ivysaur,127,-96.0,Psychic,,Grass,Poison,3,0,3355,3005,True
turn1,Psychic,Venusaur,111.0,51.0,Psychic,,Grass,Poison,0,0,3355,4005,True
turn2,Psychic,Venusaur,78.0,-36.0,Psychic,,Grass,Poison,0,0,3355,4005,True
turn1,Psychic,Charmander,129.0,23.0,Psychic,,Fire,,0,0,3355,3255,True
turn2,Psychic,Charmander,129.0,-62.0,Psychic,,Fire,,0,0,3355,3255,True
turn1,Psychic,Charmeleon,127.0,51.0,Psychic,,Fire,,0,0,3355,4005,True
turn2,Psychic,Charmeleon,109.0,-10.0,Psychic,,Fire,,0,0,3355,4005,True
turn1,Psychic,Charizard,117.0,86.0,Psychic,,Fire,Flying,0,0,3355,5005,True
turn2,Psychic,Charizard,89.0,34.0,Psychic,,Fire,Flying,0,0,3355,5005,True
turn3,Psychic,Charizard,61.0,-16.0,Psychic,,Fire,Flying,0,0,3355,5005,True
turn1,Psychic,Squirtle,107.0,37.0,Psychic,,Water,,0,0,3355,2155,True
turn2,Psychic,Squirtle,107.0,-23.0,Psychic,,Water,,0,0,3355,2155,True
turn1,Psychic,Wartortle,97.0,69.0,Psychic,,Water,,0,0,3355,2905,True
turn2,Psychic,Wartortle,44.0,17.0,Psychic,,Water,,0,0,3355,2905,True
turn3,Psychic,Wartortle,44.0,-38.0,Psychic,,Water,,0,0,3355,2905,True
turn1,Psychic,Blastoise,78.0,101.0,Psychic,,Water,,0,0,3355,3905,False
turn2,Psychic,Blastoise,15.0,62.0,Psychic,,Water,,0,0,3355,3905,False
turn3,Psychic,Blastoise,-50.0,62.0,Psychic,,Water,,0,0,3355,3905,False
turn1,Psychic,Caterpie,145,-98.0,Psychic,,Bug,,0,0,3355,2255,True
turn1,Psychic,Metapod,145,-49.0,Psychic,,Bug,,0,0,3355,1505,True
turn1,Psychic,Butterfree,145,120,Psychic,,Bug,Flying,0,0,3355,3505,False
turn2,Psychic,Butterfree,134.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn3,Psychic,Butterfree,122.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn4,Psychic,Butterfree,112.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn5,Psychic,Butterfree,101.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn6,Psychic,Butterfree,101.0,120,Psychic,,Bug,Flying,0,0,3355,3505,False
turn7,Psychic,Butterfree,90.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn8,Psychic,Butterfree,90.0,120,Psychic,,Bug,Flying,0,0,3355,3505,False
turn9,Psychic,Butterfree,80.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn10,Psychic,Butterfree,70.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn11,Psychic,Butterfree,60.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn12,Psychic,Butterfree,60.0,120,Psychic,,Bug,Flying,0,0,3355,3505,False
turn13,Psychic,Butterfree,50.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn14,Psychic,Butterfree,50.0,120,Psychic,,Bug,Flying,0,0,3355,3505,False
turn15,Psychic,Butterfree,40.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn16,Psychic,Butterfree,30.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn17,Psychic,Butterfree,20.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn18,Psychic,Butterfree,10.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn19,Psychic,Butterfree,0.0,120,Psychic,,Bug,Flying,1,0,3355,3505,False
turn1,Psychic,Weedle,145,-286.0,Psychic,,Bug,Poison,0,0,3355,2505,True
turn1,Psychic,Kakuna,145,-231.0,Psychic,,Bug,Poison,0,0,3355,1755,True
turn1,Psychic,Beedrill,52.0,18.0,Psychic,,Bug,Poison,0,0,3355,3755,False
turn2,Psychic,Beedrill,-136.0,18.0,Psychic,,Bug,Poison,3,0,3355,3755,False
turn1,Psychic,Pidgey,145,-24.0,Psychic,,Normal,Flying,0,0,3355,2805,True
turn1,Psychic,Pidgeotto,111.0,45.0,Psychic,,Normal,Flying,0,0,3355,3555,True
turn2,Psychic,Pidgeotto,78.0,-41.0,Psychic,,Normal,Flying,0,0,3355,3555,True
turn1,Psychic,Pidgeot,98.0,86.0,Psychic,,Normal,Flying,0,0,3355,5055,True
turn2,Psychic,Pidgeot,50.0,27.0,Psychic,,Normal,Flying,0,0,3355,5055,True
turn3,Psychic,Pidgeot,5.0,-37.0,Psychic,,Normal,Flying,0,0,3355,5055,True
turn1,Psychic,Rattata,101.0,-21.0,Psychic,,Normal,,0,0,3355,3605,True
turn1,Psychic,Raticate,87.0,51.0,Psychic,,Normal,,0,0,3355,4855,True
turn2,Psychic,Raticate,33.0,-6.0,Psychic,,Normal,,0,0,3355,4855,True
turn1,Psychic,Spearow,101.0,-26.0,Psychic,,Normal,Flying,0,0,3355,3505,True
turn1,Psychic,Fearow,77.0,58.0,Psychic,,Normal,Flying,0,0,3355,5005,True
turn2,Psychic,Fearow,11.0,-12.0,Psychic,,Normal,Flying,0,0,3355,5005,True
